SentenceIndex,WordIndex,Token,Threshold
150,5,웃음을,0.3
150,6,터뜨렸다.,0.5
151,0,"아니,0.3
151,1,가긴,0.2
151,2,어디로,0.3
151,3,가?",0.3
152,0,"어디든지,0.5
152,1,곧장,0.2
152,2,앞으로......",1
153,0,그랬더니,0.4
153,1,어린,0.2
153,2,왕자는,0.3
153,3,진지한,0.3
153,4,빛으로,0.3
153,5,말했다.,0.4
154,0,"괜찮아.,0.5
155,0,내가,0.2
155,1,사는,0.2
155,2,곳은,0.2
155,3,아주,0.2
155,4,작으니까!",0.6
156,0,그리고는,0.4
156,1,조금,0.2
156,2,서글픈,0.3
156,3,기분이,0.3
156,4,들었는지,0.4
156,5,다시,0.2
156,6,덧붙였다.,0.5
157,0,"앞으로,0.4
157,1,곧장,0.2
157,2,가도,0.2
157,3,멀리,0.2
157,4,갈,0.1
157,5,수가,0.2
157,6,없는걸.",0.5
158,0,4,0.1
158,1,나는,0.2
158,2,이렇게,0.3
158,3,해서,0.2
158,4,아주,0.2
158,5,중요한,0.3
158,6,두,0.1
158,7,번째,0.2
158,8,사실을,0.3
158,9,알게,0.2
158,10,되었다.,0.4
159,0,그것은,0.3
159,1,그가,0.2
159,2,사는,0.2
159,3,별이,0.2
159,4,집,0.1
159,5,한,0.1
159,6,채보다,0.3
159,7,클까,0.2
159,8,말까,0.2
159,9,하다는,0.3
159,10,것이었다!,0.5
160,0,그것은,0.3
160,1,나에게,0.3
160,2,놀라운,0.3
160,3,일은,0.2
160,4,아니었다.,0.5
161,0,지구,,0.3
161,1,목성,,0.3
161,2,화성,,0.3
161,3,금성같이,0.4
161,4,사람들이,0.4
161,5,이름을,0.3
161,6,붙여,0.2
161,7,놓은,0.2
161,8,커다란,0.3
161,9,떠돌이,0.3
161,10,별들,0.2
161,11,말고도,0.3
161,12,수백,0.2
161,13,개의,0.2
161,14,다른,0.2
161,15,떠돌이,0.3
161,16,별들이,0.3
161,17,있는데,0.3
161,18,어떤,0.2
161,19,것들은,0.3
161,20,너무도,0.3
161,21,작아서,0.3
161,22,망원경으로도,0.6
161,23,잡히기,0.3
161,24,힘들,0.2
161,25,정도라는,0.4
161,26,것을,0.2
161,27,나는,0.2
161,28,잘,0.1
161,29,알고,0.2
161,30,있었던,0.3
161,31,것이다.,0.4
162,0,천문학자가,0.5
162,1,그런,0.2
162,2,별을,0.2
162,3,발견하면,0.4
162,4,이름,0.2
162,5,대신,0.2
162,6,번호를,0.3
162,7,매겨준다.,0.5
163,0,이를테면,,0.5
163,1,"소혹성(小惑星),0.9
163,2,3251호",0.6
163,3,라는,0.2
163,4,식으로,0.3
163,5,부르는,0.3
163,6,것이다.,0.4
164,0,나는,0.2
164,1,어린,0.2
164,2,왕자가,0.3
164,3,살던,0.2
164,4,별이,0.2
164,5,소혹성,0.3
164,6,B612호라고,0.7
164,7,믿을,0.2
164,8,만한,0.2
164,9,상당한,0.3
164,10,근거를,0.3
164,11,가지고,0.3
164,12,있다.,0.3
165,0,그,0.1
165,1,혹성은,0.3
165,2,딱,0.1
165,3,한,0.1
165,4,번,,0.2
165,5,1909년에,0.6
165,6,터키,0.2
165,7,천문학자에,0.5
165,8,의해,0.2
165,9,망원경에,0.4
165,10,잡힌,0.2
165,11,적이,0.2
165,12,있었다.,0.4
166,0,그,0.1
166,1,당시,0.2
166,2,그는,0.2
166,3,국제,0.2
166,4,천문학회에서,0.6
166,5,자신의,0.3
166,6,발견을,0.3
166,7,훌륭히,0.3
166,8,증명해,0.3
166,9,보였었다.,0.5
167,0,그러나,0.3
167,1,그가,0.2
167,2,입은,0.2
167,3,옷,0.1
167,4,때문에,0.3
167,5,아무도,0.3
167,6,그의,0.2
167,7,말을,0.2
167,8,믿지,0.2
167,9,않았었다.,0.5
168,0,어른들이란,0.5
168,1,모두,0.2
168,2,이런,0.2
168,3,식이다.,0.4
169,0,터키의,0.3
169,1,한,0.1
169,2,독재자가,0.4
169,3,국민들에게,0.5
169,4,서양식,0.3
169,5,옷을,0.2
169,6,입지,0.2
169,7,않으면,0.3
169,8,사형에,0.3
169,9,처한다고,0.4
169,10,강요한,0.3
169,11,것은,0.2
169,12,소혹성,0.3
169,13,B612호의,0.6
169,14,명성을,0.3
169,15,위해서는,0.4
169,16,다행스러운,0.5
169,17,일이었다.,0.5
170,0,그,0.1
170,1,천문학자는,0.5
170,2,1920년에,0.6
170,3,매우,0.2
170,4,멋있는,0.3
170,5,옷을,0.2
170,6,입고,0.2
170,7,다시,0.2
170,8,증명을,0.3
170,9,했다.,0.3
171,0,그러자,0.3
171,1,이번에는,0.4
171,2,모두들,0.3
171,3,그의,0.2
171,4,말을,0.2
171,5,믿었다.,0.4
172,0,내가,0.2
172,1,소혹성,0.3
172,2,B612호에,0.6
172,3,관해,0.2
172,4,이렇게,0.3
172,5,자세히,0.3
172,6,이야기하고,0.5
172,7,그,0.1
172,8,번호까지,0.4
172,9,일러주는,0.4
172,10,것은,0.2
172,11,어른들,0.3
172,12,때문이다.,0.5
173,0,어른들은,0.4
173,1,숫자를,0.3
173,2,좋아한다.,0.5
174,0,새로,0.2
174,1,사귄,0.2
174,2,친구,0.2
174,3,이야기를,0.4
174,4,할,0.1
174,5,때면,0.2
174,6,그들은,0.3
174,7,가장,0.2
174,8,긴요한,0.3
174,9,것은,0.2
174,10,물어보는,0.4
174,11,적이,0.2
174,12,없다.,0.3
175,0,"그,0.2
175,1,애,0.1
175,2,목소리는,0.4
175,3,어떻지?,0.4
176,0,그,0.1
176,1,애가,0.2
176,2,좋아하는,0.4
176,3,놀이는,0.3
176,4,무엇이지?,0.5
177,0,나비를,0.3
177,1,수집,0.2
177,2,하는지?",0.5
178,0,라는,0.2
178,1,말을,0.2
178,2,그들은,0.3
178,3,절대로,0.3
178,4,하지,0.2
178,5,않는다.,0.4
179,0,"나이가,0.4
179,1,몇이지?,0.4
180,0,형제는,0.3
180,1,몇이고?,0.4
181,0,체중은,0.3
181,1,얼마지?,0.4
182,0,아버지,0.3
182,1,수입은,0.3
182,2,얼마야?",0.5
183,0,하고,0.2
183,1,그들은,0.3
183,2,묻는다.,0.4
184,0,그제서야,0.4
184,1,그,0.1
184,2,친구가,0.3
184,3,어떤,0.2
184,4,사람인지,0.4
184,5,알게,0.2
184,6,된,0.1
184,7,줄로,0.2
184,8,생각하는,0.4
184,9,것이다.,0.4
185,0,만약,0.2
185,1,어른들에게,0.5
185,2,"창턱에서는,0.6
185,3,제라늄,0.3
185,4,화분이,0.3
185,5,있고,0.2
185,6,지붕에는,0.4
185,7,비둘기가,0.4
185,8,있는,0.2
185,9,분홍빛의,0.4
185,10,벽돌집,0.3
185,11,을,0.1
185,12,보았어요"라고,0.7
185,13,말하면,0.3
185,14,그들은,0.3
185,15,그,0.1
185,16,집이,0.2
185,17,어떤,0.2
185,18,집인지,0.3
185,19,상상하지,0.4
185,20,못한다.,0.4
186,0,그들에게는,0.5
186,1,"십만,0.3
186,2,프랑짜리,0.4
186,3,집을,0.2
186,4,보았어요",0.5
186,5,라고,0.2
186,6,말해야만,0.4
186,7,한다.,0.3
187,0,그러면,0.3
187,1,그들은,0.3
187,2,"아,,0.3
187,3,참,0.1
187,4,좋은,0.2
187,5,집이구나!",0.6
188,0,하고,0.2
188,1,소리친다.,0.5
189,0,그래서,,0.4
189,1,"어린,0.3
189,2,왕자가,0.3
189,3,매혹적이었고,,0.7
189,4,웃었고,,0.4
189,5,양,0.1
189,6,한,0.1
189,7,마리를,0.3
189,8,가지고,0.3
189,9,싶어했다는,0.5
189,10,것이,0.2
189,11,그가,0.2
189,12,이,0.1
189,13,세상에,0.3
189,14,있었던,0.3
189,15,증거야.,0.4
190,0,어떤,0.2
190,1,사람이,0.3
190,2,양을,0.2
190,3,갖고,0.2
190,4,싶어,0.2
190,5,한다면,0.3
190,6,그건,0.2
190,7,그가,0.2
190,8,이,0.1
190,9,세상에,0.3
190,10,있는,0.2
190,11,증거야",0.4
190,12,라고,0.2
190,13,말한다면,0.4
190,14,그들은,0.3
190,15,어깨를,0.3
190,16,으쓱하고는,0.5
190,17,여러분을,0.4
190,18,어린아이,0.4
190,19,취급할,0.3
190,20,것이다.,0.4
191,0,그러나,0.3
191,1,"그가,0.3
191,2,떠나온,0.3
191,3,별은,0.2
191,4,소혹성,0.3
191,5,B612호입니다"라고,1
191,6,말하면,0.3
191,7,수긍을,0.3
191,8,하고,0.2
191,9,더,0.1
191,10,이상,0.2
191,11,질문을,0.3
191,12,해대며,0.3
191,13,귀찮게,0.3
191,14,굴지도,0.3
191,15,않을,0.2
191,16,것이다.,0.4
192,0,어른들은,0.4
192,1,다,0.1
192,2,그런,0.2
192,3,것이다.,0.4
193,0,그들을,0.3
193,1,나쁘게,0.3
193,2,생각해서는,0.5
193,3,안,0.1
193,4,된다.,0.3
194,0,어린아이들은,0.6
194,1,어른들을,0.4
194,2,항상,0.2
194,3,너그럽게,0.4
194,4,대해야만,0.4
194,5,한다.,0.3
195,0,하지만,0.3
195,1,인생을,0.3
195,2,이해하는,0.4
195,3,우리는,0.3
195,4,숫자,0.2
195,5,같은,0.2
195,6,것은,0.2
195,7,아랑곳하지,0.5
195,8,않는다!,0.4
196,0,나는,0.2
196,1,이,0.1
196,2,이야기를,0.4
196,3,동화,0.2
196,4,같은,0.2
196,5,식으로,0.3
196,6,시작하고,0.4
196,7,싶었다.,0.4
197,0,나는,0.2
197,1,이렇게,0.3
197,2,말하고,0.3
197,3,싶었다.,0.4
198,0,"옛날에,0.4
198,1,저보다,0.3
198,2,좀더,0.2
198,3,클까,0.2
198,4,말까,0.2
198,5,한,0.1
198,6,별에서,0.3
198,7,살고,0.2
198,8,있는,0.2
198,9,어린,0.2
198,10,왕자가,0.3
198,11,있었는데,0.4
198,12,그는,0.2
198,13,친구를,0.3
198,14,가지고,0.3
198,15,싶었습니다......",1
199,0,인생을,0.3
199,1,이해하는,0.4
199,2,사람들에겐,0.5
199,3,그게,0.2
199,4,훨씬,0.2
199,5,더,0.1
199,6,진실된,0.3
199,7,느낌을,0.3
199,8,주었을,0.3
199,9,것이다.,0.4
200,0,왜냐하면,0.4
200,1,사람들이,0.4
200,2,이,0.1
200,3,책을,0.2
200,4,건성으로,0.4
200,5,읽는,0.2
200,6,것을,0.2
200,7,나는,0.2
200,8,바라지,0.3
200,9,않기,0.2
200,10,때문이다.,0.5
201,0,이,0.1
201,1,추억을,0.3
201,2,이야기하면서,0.6
201,3,나는,0.2
201,4,깊은,0.2
201,5,슬픔을,0.3
201,6,느낀다.,0.4
202,0,내,0.1
202,1,친구가,0.3
202,2,그의,0.2
202,3,양과,0.2
202,4,함께,0.2
202,5,떠나가,0.3
202,6,버린,0.2
202,7,지도,0.2
202,8,벌써,0.2
202,9,여섯,0.2
202,10,해가,0.2
202,11,된다.,0.3
203,0,내가,0.2
203,1,여기서,0.3
203,2,그를,0.2
203,3,묘사해,0.3
203,4,보려,0.2
203,5,애쓰는,0.3
203,6,것은,0.2
203,7,그를,0.2
203,8,잊지,0.2
203,9,않기,0.2
203,10,위해서다.,0.5
204,0,한,0.1
204,1,사람의,0.3
204,2,친구를,0.3
204,3,잊는다는,0.4
204,4,것은,0.2
204,5,슬픈,0.2
204,6,일이니까.,0.5
205,0,누구나,0.3
205,1,다,0.1
205,2,친구를,0.3
205,3,가져보는,0.4
205,4,것은,0.2
205,5,아니다.,0.4
206,0,그를,0.2
206,1,잊는다면,0.4
206,2,나도,0.2
206,3,숫자,0.2
206,4,밖에는,0.3
206,5,흥미가,0.3
206,6,없는,0.2
206,7,어른들과,0.4
206,8,같은,0.2
206,9,사람이,0.3
206,10,될지도,0.3
206,11,모른다.,0.4
207,0,내가,0.2
207,1,그림물감,0.4
207,2,한,0.1
207,3,상자와,0.3
207,4,연필을,0.3
207,5,산,0.1
207,6,것은,0.2
207,7,이런,0.2
207,8,까닭에서였다.,0.7
208,0,여섯,0.2
208,1,살,0.1
208,2,적에,0.2
208,3,속이,0.2
208,4,보이거나,0.4
208,5,보이지,0.3
208,6,않는,0.2
208,7,보아,0.2
208,8,구렁이,0.3
208,9,이외에는,0.4
208,10,그려,0.2
208,11,본,0.1
208,12,일이,0.2
208,13,없는,0.2
208,14,사람이,0.3
208,15,이,0.1
208,16,나이에,0.3
208,17,다시,0.2
208,18,그림을,0.3
208,19,그린다는,0.4
208,20,것은,0.2
208,21,정말,0.2
208,22,힘든,0.2
208,23,노릇이다!,0.5
209,0,물론,0.2
209,1,되도록,0.3
209,2,실물에,0.3
209,3,가까운,0.3
209,4,초상화를,0.4
209,5,그려,0.2
209,6,보려고,0.3
209,7,노력은,0.3
209,8,하겠다.,0.4
210,0,하지만,0.3
210,1,꼭,0.1
210,2,성공하리라는,0.6
210,3,자신은,0.3
210,4,없다.,0.3
211,0,어떤,0.2
211,1,그림은,0.3
211,2,괜찮은데,0.4
211,3,또,0.1
211,4,어떤,0.2
211,5,그림은,0.3
211,6,닮지를,0.3
211,7,않았다.,0.4
212,0,키에,0.2
212,1,있어서도,0.4
212,2,조금씩,0.3
212,3,틀리고는,0.4
212,4,한다.,0.3
213,0,여기서는,0.4
213,1,어린,0.2
213,2,왕자가,0.3
213,3,너무,0.2
213,4,크고,0.2
213,5,저기서는,0.4
213,6,너무,0.2
213,7,작다.,0.3
214,0,그의,0.2
214,1,옷,0.1
214,2,색깔에,0.3
214,3,대해서,0.3
214,4,역시,0.2
214,5,자신이,0.3
214,6,없다.,0.3
215,0,그래서,0.3
215,1,나는,0.2
215,2,이렇게,0.3
215,3,저렇게,0.3
215,4,더듬더듬,0.4
215,5,그려,0.2
215,6,본다.,0.3
216,0,보다,0.2
216,1,중요한,0.3
216,2,어떤,0.2
216,3,부분을,0.3
216,4,잘못,0.2
216,5,그릴지도,0.4
216,6,모른다.,0.4
217,0,하지만,0.3
217,1,그것은,0.3
217,2,용서해,0.3
217,3,주어야,0.3
217,4,한다.,0.3
218,0,내,0.1
218,1,친구는,0.3
218,2,설명을,0.3
218,3,해주는,0.3
218,4,적이,0.2
218,5,없었기,0.3
218,6,때문이다.,0.5
219,0,내가,0.2
219,1,자기와,0.3
219,2,비슷하다고,0.5
219,3,생각했던,0.4
219,4,것인지도,0.4
219,5,모르겠다.,0.5
220,0,그러나,0.3
220,1,불행히도,0.4
220,2,나는,0.2
220,3,상자,0.2
220,4,안쪽에,0.3
220,5,있는,0.2
220,6,양을,0.2
220,7,볼,0.1
220,8,줄,0.1
220,9,모르는,0.3
220,10,것이다.,0.4
221,0,나도,0.2
221,1,조금은,0.3
221,2,어른들과,0.4
221,3,비슷한지도,0.5
221,4,모를,0.2
221,5,일이다.,0.4
222,0,아마,0.2
222,1,늙은,0.2
222,2,모양이다.,0.5
223,0,5,0.1
223,1,나는,0.2
223,2,별이니,0.3
223,3,출발이니,0.4
223,4,여행에,0.3
223,5,대해,0.2
223,6,날마다,0.3
223,7,조금씩,0.3
223,8,알게,0.2
223,9,되었다.,0.4
224,0,어린,0.2
224,1,왕자가,0.3
224,2,무심결에,0.4
224,3,하는,0.2
224,4,말들을,0.3
224,5,통해,0.2
224,6,서서히,0.3
224,7,그렇게,0.3
224,8,된,0.1
224,9,것이었다.,0.5
225,0,사흘째,0.3
225,1,되는,0.2
225,2,날,0.1
225,3,바오밥,0.3
225,4,나무의,0.3
225,5,비극을,0.3
225,6,알게,0.2
225,7,된,0.1
225,8,것도,0.2
225,9,그렇게,0.3
225,10,해서였다.,0.5
226,0,이번에도,0.4
226,1,역시,0.2
226,2,양의,0.2
226,3,덕택이었다.,0.6
227,0,심각한,0.3
227,1,의문이,0.3
227,2,생긴,0.2
227,3,듯이,0.2
227,4,어린,0.2
227,5,왕자가,0.3
227,6,느닷없이,0.4
227,7,물었다.,0.4
228,0,"양이,0.3
228,1,작은,0.2
228,2,나무를,0.3
228,3,먹는다는,0.4
228,4,게,0.1
228,5,정말이지?",0.6
229,0,"그럼,,0.4
229,1,정말이지.",0.6
230,0,"아!,0.3
231,0,그럼,0.2
231,1,잘됐네!",0.5
232,0,양이,0.2
232,1,작은,0.2
232,2,나무를,0.3
232,3,먹는다는,0.4
232,4,게,0.1
232,5,왜,0.1
232,6,그리,0.2
232,7,중요한,0.3
232,8,사실인지,0.4
232,9,나는,0.2
232,10,이해할,0.3
232,11,수,0.1
232,12,없었다.,0.4
233,0,그러나,0.3
233,1,어린,0.2
233,2,왕자는,0.3
233,3,말을,0.2
233,4,이었다.,0.4
234,0,"그럼,0.3
234,1,바오밥,0.3
234,2,나무도,0.3
234,3,먹겠지?",0.5
235,0,나는,0.2
235,1,어린,0.2
235,2,왕자에게,0.4
235,3,바오밥,0.3
235,4,나무는,0.3
235,5,작은,0.2
235,6,나무가,0.3
235,7,아니라,0.3
235,8,성당만큼이나,0.6
235,9,거대한,0.3
235,10,나무고,,0.4
235,11,한,0.1
235,12,떼의,0.2
235,13,코끼리를,0.4
235,14,데려간다,0.4
235,15,해도,0.2
235,16,바오밥,0.3
235,17,나무,0.2
235,18,한,0.1
235,19,그루도,0.3
235,20,다,0.1
235,21,먹어치우지,0.5
235,22,못할,0.2
235,23,것이라고,0.4
235,24,일러주었다.,0.6
236,0,한,0.1
236,1,떼의,0.2
236,2,코끼리라는,0.5
236,3,말에,0.2
236,4,어린,0.2
236,5,왕자는,0.3
236,6,웃으며,,0.4
236,7,"코끼리들을,0.6
236,8,포개,0.2
236,9,놓아야겠네......",1
237,0,하고,0.2
237,1,말했다.,0.4
238,0,그런데,0.3
238,1,그가,0.2
238,2,총명하게도,0.5
238,3,이런,0.2
238,4,말을,0.2
238,5,했다.,0.3
239,0,"바오밥,0.4
239,1,나무도,0.3
239,2,커다랗게,0.4
239,3,자라기,0.3
239,4,전에는,0.3
239,5,작은,0.2
239,6,나무지?",0.5
240,0,"물론이지!,0.6
241,0,그런데,0.3
241,1,왜,0.1
241,2,양이,0.2
241,3,바오밥,0.3
241,4,나무를,0.3
241,5,먹어야,0.3
241,6,된다는,0.3
241,7,거지?",0.4
242,0,어린,0.2
242,1,완자는,0.3
242,2,"아이,0.3
242,3,참!",0.3
243,0,하며,,0.3
243,1,그것은,0.3
243,2,자명한,0.3
243,3,이치라는,0.4
243,4,듯이,0.2
243,5,대꾸했다.,0.5
244,0,그래서,0.3
244,1,나는,0.2
244,2,혼자서,0.3
244,3,그,0.1
244,4,수수께끼를,0.5
244,5,푸느라고,0.4
244,6,한참,0.2
244,7,머리를,0.3
244,8,짜내야만,0.4
244,9,했다.,0.3
245,0,어린,0.2
245,1,왕자가,0.3
245,2,사는,0.2
245,3,별에는,0.3
245,4,다른,0.2
245,5,모든,0.2
245,6,별들과,0.3
245,7,마찬가지로,0.5
245,8,좋은,0.2
245,9,풀들과,0.3
245,10,나쁜,0.2
245,11,풀들이,0.3
245,12,있었던,0.3
245,13,것이다.,0.4
246,0,따라서,0.3
246,1,좋은,0.2
246,2,풀들의,0.3
246,3,좋은,0.2
246,4,씨앗들과,0.4
246,5,나쁜,0.2
246,6,풀들의,0.3
246,7,나쁜,0.2
246,8,씨앗들이,0.4
246,9,있었다.,0.4
247,0,하지만,0.3
247,1,씨앗들은,0.4
247,2,눈에,0.2
247,3,보이지,0.3
247,4,않는다.,0.4
248,0,그것들은,0.4
248,1,땅,0.1
248,2,속,0.1
248,3,은밀한,0.3
248,4,곳에서,0.3
248,5,잠들어,0.3
248,6,있다가,0.3
248,7,그,0.1
248,8,중,0.1
248,9,하나가,0.3
248,10,갑작스레,0.4
248,11,잠에서,0.3
248,12,깨어나고,0.4
248,13,싶은,0.2
248,14,기분에,0.3
248,15,사로잡힌다.,0.6
249,0,그러면,0.3
249,1,그것은,0.3
249,2,기지개를,0.4
249,3,켜고,,0.3
249,4,아무,0.2
249,5,해가,0.2
249,6,없는,0.2
249,7,귀엽고,0.3
249,8,조그마한,0.4
249,9,싹을,0.2
249,10,태양을,0.3
249,11,향해,0.2
249,12,쏘옥,0.2
249,13,내민다.,0.4
250,0,그것이,0.3
250,1,무우나,0.3
250,2,장미의,0.3
250,3,싹이면,0.3
250,4,그대로,0.3
250,5,내버려두어도,0.6
250,6,된다,0.2
250,7,하지만,0.3
250,8,나쁜,0.2
250,9,식물일,0.3
250,10,경우에는,0.4
250,11,눈에,0.2
250,12,띄는,0.2
250,13,대로,0.2
250,14,뽑아,0.2
250,15,버려야,0.3
250,16,한다.,0.3
251,0,그런데,0.3
251,1,어린,0.2
251,2,왕자의,0.3
251,3,별에는,0.3
251,4,무서운,0.3
251,5,씨앗들이,0.4
251,6,있었다......,0.9
252,0,바오밥,0.3
252,1,나무의,0.3
252,2,씨앗이었다.,0.6
253,0,그,0.1
253,1,별의,0.2
253,2,땅은,0.2
253,3,바오밥,0.3
253,4,나무,0.2
253,5,씨앗,0.2
253,6,투성이었다.,0.6
254,0,그런데,0.3
254,1,바오밥,0.3
254,2,나무는,0.3
254,3,너무,0.2
254,4,늦게,0.2
254,5,손을,0.2
254,6,대면,0.2
254,7,영영,0.2
254,8,없애,0.2
254,9,버릴,0.2
254,10,수가,0.2
254,11,없게,0.2
254,12,된다.,0.3
255,0,별을,0.2
255,1,온통,0.2
255,2,엉망으로,0.4
255,3,만드는,0.3
255,4,것이다.,0.4
256,0,뿌리로,0.3
256,1,별에,0.2
256,2,구멍을,0.3
256,3,뚫는,0.2
256,4,것이다.,0.4
257,0,그래서,0.3
257,1,별이,0.2
257,2,너무,0.2
257,3,작은데,0.3
257,4,바오밥,0.3
257,5,나무가,0.3
257,6,너무,0.2
257,7,많으면,0.3
257,8,별이,0.2
257,9,산산,0.2
257,10,조각이,0.3
257,11,나버리고,0.4
257,12,마는,0.2
257,13,것이다.,0.4
258,0,"그건,0.3
258,1,기율(紀律)의,0.7
258,2,문제야.",0.5
259,0,훗날,0.2
259,1,어린,0.2
259,2,왕자가,0.3
259,3,말했다.,0.4
260,0,"아침에,0.4
260,1,몸단장을,0.4
260,2,하고,0.2
260,3,나면,0.2
260,4,정성들여,0.4
260,5,별의,0.2
260,6,몸단장을,0.4
260,7,해주어야,0.4
260,8,해.,0.2
261,0,규칙적,0.3
261,1,으로,0.2
261,2,신경을,0.3
261,3,써서,0.2
261,4,장미와,0.3
261,5,구별할,0.3
261,6,수,0.1
261,7,있게,0.2
261,8,되는,0.2
261,9,즉시,0.2
261,10,곧,0.1
261,11,그,0.1
261,12,바오밥,0.3
261,13,나무를,0.3
261,14,뽑아,0.2
261,15,버려야,0.3
261,16,하거든.,0.4
262,0,바오밥,0.3
262,1,나무는,0.3
262,2,아주,0.2
262,3,어렸을,0.3
262,4,때에는,0.3
262,5,장미와,0.3
262,6,매우,0.2
262,7,흡사,0.2
262,8,하게,0.2
262,9,생겼거든.,0.5
263,0,그것은,0.3
263,1,귀찮은,0.3
263,2,일이지만,0.4
263,3,쉬운,0.2
263,4,일이기도,0.4
263,5,하지.",0.4
264,0,그리고는,0.4
264,1,우리,0.2
264,2,땅에,0.2
264,3,사는,0.2
264,4,어린아이들,0.5
264,5,머릿속에,0.4
264,6,꼭,0.1
264,7,박히도록,0.4
264,8,예쁜,0.2
264,9,그림을,0.3
264,10,하나,0.2
264,11,그려,0.2
264,12,보라고,0.3
264,13,했다.,0.3
265,0,"그들이,0.4
265,1,언젠가,0.3
265,2,여행을,0.3
265,3,할,0.1
265,4,때,,0.2
265,5,그것이,0.3
265,6,도움이,0.3
265,7,될,0.1
265,8,수도,0.2
265,9,있을,0.2
265,10,거야.,0.3
266,0,할,0.1
266,1,일을,0.2
266,2,뒤로,0.2
266,3,미루는,0.3
266,4,것이,0.2
266,5,때로는,0.3
266,6,아무렇지도,0.5
266,7,않을,0.2
266,8,수,0.1
266,9,있지.,0.3
267,0,하지만,0.3
267,1,바오밥,0.3
267,2,나무의,0.3
267,3,경우에는,0.4
267,4,그랬다가는,0.5
267,5,언제나,0.3
267,6,큰,0.1
267,7,재난이,0.3
267,8,따르는,0.3
267,9,법이야.,0.4
268,0,게으름뱅이가,0.6
268,1,살고,0.2
268,2,있는,0.2
268,3,어느,0.2
268,4,별을,0.2
268,5,나는,0.2
268,6,알고,0.2
268,7,있었어.,0.4
269,0,그는,0.2
269,1,작은,0.2
269,2,나무,0.2
269,3,세,0.1
269,4,그루를,0.3
269,5,무심히,0.3
269,6,내버,0.2
269,7,려두었었지......",1
270,0,그래서,0.3
270,1,어린,0.2
270,2,왕자가,0.3
270,3,가르쳐,0.3
270,4,주는,0.2
270,5,대로,0.2
270,6,나는,0.2
270,7,그,0.1
270,8,별을,0.2
270,9,그렸다.,0.4
271,0,나는,0.2
271,1,성인군자와,0.5
271,2,같은,0.2
271,3,투로,0.2
271,4,말하기는,0.4
271,5,싫다.,0.3
272,0,그러나,0.3
272,1,바오밥,0.3
272,2,나무의,0.3
272,3,위험은,0.3
272,4,너무도,0.3
272,5,잘,0.1
272,6,알려져,0.3
272,7,있지,0.2
272,8,않고,0.2
272,9,소혹성에서,0.5
272,10,길을,0.2
272,11,잃게,0.2
272,12,될,0.1
272,13,사람이,0.3
272,14,겪을,0.2
272,15,위험은,0.3
272,16,너무도,0.3
272,17,크기,0.2
272,18,때문에,,0.4
272,19,난생,0.2
272,20,처음으로,0.4
272,21,나는,0.2
272,22,그런,0.2
272,23,조심성을,0.4
272,24,버리고,0.3
272,25,이렇게,0.3
272,26,말하려,0.3
272,27,한다.,0.3
273,0,"어린이들이여!,0.8
274,0,바오밥나무를,0.6
274,1,조심하라!",0.6
275,0,내가,0.2
275,1,이,0.1
275,2,그림을,0.3
275,3,이처럼,0.3
275,4,정성껏,0.3
275,5,그린,0.2
275,6,것은,0.2
275,7,내,0.1
275,8,친구들에게,0.5
275,9,경각심을,0.4
275,10,불러일으키기,0.6
275,11,위해서인,0.4
275,12,것이다.,0.4
276,0,그들은,0.3
276,1,나와,0.2
276,2,마찬가지로,0.5
276,3,오래,0.2
276,4,전부터,0.3
276,5,자신들도,0.4
276,6,모르는,0.3
276,7,사이에,0.3
276,8,이,0.1
276,9,위험에,0.3
276,10,둘러싸여,0.4
276,11,있었다.,0.4
277,0,이,0.1
277,1,그림을,0.3
277,2,통해,0.2
277,3,내가,0.2
277,4,전하는,0.3
277,5,교훈은,0.3
277,6,이,0.1
277,7,그림을,0.3
277,8,그리느라,0.4
277,9,수고할,0.3
277,10,말한,0.2
277,11,가치가,0.3
277,12,있다는,0.3
277,13,것이다.,0.4
278,0,여러분에게는,0.6
278,1,이런,0.2
278,2,의문이,0.3
278,3,생길지도,0.4
278,4,모르겠다.,0.5
279,0,이,0.1
279,1,책에는,0.3
279,2,왜,0.1
279,3,바오밥,0.3
279,4,나무의,0.3
279,5,그림만큼,0.4
279,6,장엄한,0.3
279,7,그림들이,0.4
279,8,또,0.1
279,9,없을까?,0.4
280,0,그,0.1
280,1,대답은,0.3
280,2,간단하다.,0.5
281,0,다름,0.2
281,1,그림들도,0.4
281,2,그렇게,0.3
281,3,그리려,0.3
281,4,애써,0.2
281,5,보았지만,0.4
281,6,뜻대로,0.3
281,7,되지,0.2
281,8,않은,0.2
281,9,것이다.,0.4
282,0,바오밥,0.3
282,1,나무를,0.3
282,2,그릴,0.2
282,3,때에는,0.3
282,4,급박한,0.3
282,5,심정으로,0.4
282,6,열성을,0.3
282,7,지니고,0.3
282,8,그렸던,0.3
282,9,것이다.,0.4
283,0,6,0.1
283,1,아!,0.2
284,0,어린,0.2
284,1,왕자,,0.3
284,2,너의,0.2
284,3,쓸쓸하고,0.4
284,4,단순한,0.3
284,5,생활을,0.3
284,6,이렇게,0.3
284,7,해서,0.2
284,8,나는,0.2
284,9,조금씩,0.3
284,10,조금씩,0.3
284,11,알게,0.2
284,12,되었지.,0.4
285,0,너에게는,0.4
285,1,오랫동안,0.4
285,2,심심풀이라고는,0.7
285,3,해질녘의,0.4
